"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"5003207","CORUMBÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3127503","GONZAGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2513356","SANTA INÊS - PB","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2114007","ZÉ DOCA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4314407","PELOTAS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2313906","URUOCA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1304302","URUCARÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3548906","SÃO CARLOS - SP","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2929255","SÃO GABRIEL - BA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3502101","ANDRADINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","99600","99600"
"4314753","POÇO DAS ANTAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2932101","UBAÍRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1302405","LÁBREA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"1400472","RORAINÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4211652","NOVO HORIZONTE - SC","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2908200","CONCEIÇÃO DA FEIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3149952","PERIQUITO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5101902","BRASNORTE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2916906","ITIRUÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1400100","BOA VISTA - RR","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3170404","UNAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","150000","150000"
"4104907","CASTRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"3159506","SANTA RITA DO ITUETO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600303","MACAPÁ","10 - SAÚDE","423 - ASSISTÊNCIA AOS POVOS INDÍGENAS","0","0"
"2929909","SEABRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2609006","MACAPARANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2605103","CUSTÓDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200054","ASSIS BRASIL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3146305","PADRE PARAÍSO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2314102","VIÇOSA DO CEARÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3519006","HERCULÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3302452","MACUCO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300100","ANGRA DOS REIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3203346","MARECHAL FLORIANO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1505635","PIÇARRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3168705","TIMÓTEO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3528205","MACEDÔNIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4306502","DOM FELICIANO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3547908","SANTO ANTÔNIO DA ALEGRIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1600501","OIAPOQUE","10 - SAÚDE","423 - ASSISTÊNCIA AOS POVOS INDÍGENAS","0","0"
"2806701","SÃO CRISTÓVÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3523602","ITIRAPINA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200302","FEIJÓ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2503407","CACIMBA DE AREIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2610905","PESQUEIRA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4125605","SÃO MATEUS DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3515004","EMBU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3110905","CAMPANHA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3513801","DIADEMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3530300","MIRASSOL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2211001","TERESINA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","300000","300000"
"2512101","POMBAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3552403","SUMARÉ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2705408","MONTEIRÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1507151","SÃO DOMINGOS DO ARAGUAIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3301405","CONCEIÇÃO DE MACABU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3204955","SÃO ROQUE DO CANAÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2931350","TEIXEIRA DE FREITAS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2106755","MIRANDA DO NORTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200500","SENA MADUREIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200179","CAPIXABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3202256","GOVERNADOR LINDENBERG","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4321634","TRÊS ARROIOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3160801","SÃO BENTO ABADE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2604205","CATENDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4305439","CHUÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2311801","RUSSAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2800704","BREJO GRANDE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305505","SAQUAREMA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2313500","TRAIRI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2609600","OLINDA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2100808","ANAPURUS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"5217401","PIRES DO RIO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2704302","MACEIÓ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1500859","ANAPU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2804607","NOSSA SENHORA DAS DORES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4300604","ALVORADA - RS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3101904","ALPINÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5219753","SANTO ANTÔNIO DO DESCOBERTO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3534401","OSASCO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3305802","TERESÓPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2923605","PARAMIRIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2702801","FLEXEIRAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2920601","MARAGOGIPE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2933059","VÁRZEA DA ROÇA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1505650","PLACAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5220504","SERRANÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2603306","CALÇADO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3305703","SUMIDOURO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3139607","MANTENA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4218756","TUNÁPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200138","BUJARI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2101301","BACURI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4204459","CORONEL MARTINS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2304400","FORTALEZA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4213609","PORTO UNIÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4315701","RIO PARDO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5004700","IVINHEMA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3155801","RIO POMBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2804102","MOITA BONITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2109700","SAMBAÍBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1303205","NOVO AIRÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2302008","BARRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300308","BARRA DO PIRAÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4108908","GUAIRAÇÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1502772","CURIONÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4314035","PARECI NOVO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3306107","VALENÇA - RJ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3200706","ATILIO VIVACQUA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304003","PIRAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2911907","IAÇU","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1505908","PORTO DE MOZ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3501905","AMPARO - SP","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","142952771,71","142952771,71"
"9000000","NACIONAL","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","5388663483,11","5388663483,11"
"9000000","NACIONAL","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","2561234836,12","2561234836,12"
"2405900","JOÃO DIAS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"9000000","NACIONAL","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","140180751,4","140180751,4"
"1200000","ACRE (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","150000","150000"
"5200000","GOIÁS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","2481035,4","2481035,4"
"2807105","SIMÃO DIAS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3525904","JUNDIAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","400000","400000"
"3505500","BARRETOS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"9000000","NACIONAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","817215844,74","817215844,74"
"3304904","SÃO GONÇALO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","4000000","4000000"
"9000000","NACIONAL","10 - SAÚDE","306 - ALIMENTAÇÃO E NUTRIÇÃO","191289610,4","191289610,4"
"3509007","CAIEIRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","2649525588,28","2649525588,28"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","97501508,84","97501508,84"
"3301504","CORDEIRO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3205309","VITÓRIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1792810,5","1792810,5"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1300000","1300000"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","329152739,38","329152739,38"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","30414999,91","30414999,91"
"4200000","SANTA CATARINA (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","707970","707970"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","1098457177,94","1098457177,94"
"3306305","VOLTA REDONDA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","573000","573000"
"3132503","ITAMARANDIBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","25929831","25929831"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","349886018,44","349886018,44"
"2800308","ARACAJU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","470000","470000"
"3551801","SETE BARRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9000000","NACIONAL","10 - SAÚDE","125 - NORMATIZAÇÃO E FISCALIZAÇÃO","46924149,19","46924149,19"
"2601508","BELÉM DE MARIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9300000","REGIÃO SUDESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","155693750,6","155693750,6"
"3200000","ESPÍRITO SANTO (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","590000","590000"
"2613305","SÃO JOAQUIM DO MONTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","135000","135000"
"3556503","VÁRZEA PAULISTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1349800","1349800"
"5000000","MATO GROSSO DO SUL (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","86016534,09","86016534,09"
"2800000","SERGIPE (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","118923208","118923208"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","0","0"
"9200000","REGIÃO NORDESTE","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","72632054","72632054"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","39511500","39511500"
"9200000","REGIÃO NORDESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","136721413,39","136721413,39"
"9300000","REGIÃO SUDESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","131614639,98","131614639,98"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2108520","2108520"
"1705508","COLINAS DO TOCANTINS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","300000","300000"
"2604502","CHÃ GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","18237867,4","18237867,4"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","154236671,1","154236671,1"
"2107001","MONTES ALTOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1200450","SENADOR GUIOMARD","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2506004","ESPERANÇA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","120000","120000"
"4213609","PORTO UNIÃO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"3522307","ITAPETININGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","100000","100000"
"2900000","BAHIA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","8446492","8446492"
"5000807","ANAURILÂNDIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","200000","200000"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","425348566","425348566"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","25984661","25984661"
"9000000","NACIONAL","10 - SAÚDE","212 - COOPERAÇÃO INTERNACIONAL","18612051,15","18612051,15"
"3142205","MIRAÍ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","250000","250000"
"3528502","MAIRIPORÃ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2601300","BARRA DE GUABIRABA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"9100000","REGIÃO NORTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","41875251","41875251"
"2102358","BURITIRANA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3127701","GOVERNADOR VALADARES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","600000","600000"
"2708501","SÃO LUÍS DO QUITUNDE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"5107909","SINOP","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"9500000","REGIÃO CENTRO OESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","37819523,41","37819523,41"
"3305208","SÃO PEDRO DA ALDEIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","460000","460000"
"2803203","ITAPORANGA D'AJUDA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","500000","500000"
"4314902","PORTO ALEGRE","10 - SAÚDE","306 - ALIMENTAÇÃO E NUTRIÇÃO","8930587,29","8930587,29"
"3305133","SÃO JOSÉ DE UBÁ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4300604","ALVORADA - RS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5008008","TERENOS","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2107506","PAÇO DO LUMIAR","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","2799999,98","2799999,98"
"2505204","CUITEGI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2901205","ANAGÉ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2802908","ITABAIANA - SE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","890000","890000"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","2854399","2854399"
"2900000","BAHIA (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","855554865,65","855554865,65"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","5150000","5150000"
"3143005","MONTE BELO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2920106","MAIRI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3200706","ATILIO VIVACQUA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2504009","CAMPINA GRANDE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","3390208,6","3390208,6"
"1200393","PORTO WALTER","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","350000","350000"
"1700000","TOCANTINS (ESTADO)","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","1763454","1763454"
"3302700","MARICÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","500000","500000"
"3113206","CARANDAÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","229166","229166"
"3145604","OLIVEIRA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","300000","300000"
"2408102","NATAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3204203","PIÚMA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3520202","IGARATÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1715101","NOVO ACORDO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","147816,5","147816,5"
"2511103","PEDRA LAVRADA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1200000","1200000"
"3500402","ÁGUAS DA PRATA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","150000","150000"
"3301900","ITABORAÍ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","1088706,84","1088706,84"
"5008008","TERENOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3115300","CATAGUASES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","25425","25425"
"1303205","NOVO AIRÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2920007","MAIQUINIQUE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","280000","280000"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","1035350","1035350"
"4108601","GOIOERÊ","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","100000","100000"
"3124906","EUGENÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3170404","UNAÍ","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4300604","ALVORADA - RS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3514304","DOURADO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","97100","97100"
"3304557","RIO DE JANEIRO","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","24720000","24720000"
"4318804","SÃO LOURENÇO DO SUL","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3204104","PINHEIROS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","200000","200000"
"3524402","JACAREÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3304557","RIO DE JANEIRO","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"3155009","RIO DOCE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2612455","SANTA CRUZ - PE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1302603","MANAUS","10 - SAÚDE","571 - DESENVOLVIMENTO CIENTÍFICO","300000","300000"
"2515708","SERRA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","899460","899460"
"5215207","NOVO BRASIL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3532009","MORUNGABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3127206","FUNILÂNDIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"2933406","WAGNER","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"1716653","PEQUIZEIRO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3546306","SANTA CRUZ DAS PALMEIRAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2933257","VEREDA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","420000","420000"
"4207601","IPIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","67900","67900"
"2933307","VITÓRIA DA CONQUISTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","200000","200000"
"1200203","CRUZEIRO DO SUL - AC","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","180000","180000"
"5300000","DISTRITO FEDERAL (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4311304","LAGOA VERMELHA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2210383","SÃO MIGUEL DA BAIXA GRANDE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1502400","CASTANHAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3301157","CARDOSO MOREIRA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
