"Localidade (Cod)","Localidade","Função (Cod/Desc)","Subfunção (Cod/Desc)","Despesa Executada (Favorecido)","Despesa Executada (Subelemento)"
"4104808","CASCAVEL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3548500","SANTOS","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4318705","SÃO LEOPOLDO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2506103","FAGUNDES","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2802106","ESTÂNCIA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2909901","CURAÇÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1100155","OURO PRETO DO OESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4318002","SÃO BORJA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"5219308","SANTA HELENA DE GOIÁS","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3303104","NATIVIDADE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3126109","FORMIGA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"4306106","CRUZ ALTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"5006200","NOVA ANDRADINA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300102","ANORI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"3161106","SÃO FRANCISCO","17 - SANEAMENTO","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1100122","JI-PARANÁ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3300233","ARMAÇÃO DOS BÚZIOS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5204607","CAMPESTRE DE GOIÁS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301306","CASIMIRO DE ABREU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2910404","ENCRUZILHADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3553104","TAIAÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3301405","CONCEIÇÃO DE MACABU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"4317806","SANTO AUGUSTO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2804607","NOSSA SENHORA DAS DORES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3302601","MANGARATIBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5004502","ITAPORÃ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2805208","PINHÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","90000","90000"
"3530607","MOJI DAS CRUZES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","270000","270000"
"2910057","DIAS D'ÁVILA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"2408102","NATAL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3169307","TRÊS CORAÇÕES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3521408","IRACEMÁPOLIS","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2923357","OUROLÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3123304","DORES DO TURVO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","180000","180000"
"4218707","TUBARÃO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2903201","BARREIRAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","270000","270000"
"2804458","NOSSA SENHORA APARECIDA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2604304","CEDRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2101301","BACURI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4125605","SÃO MATEUS DO SUL","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2615607","TRINDADE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"5217104","PIRACANJUBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304003","PIRAÍ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3101904","ALPINÓPOLIS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2100808","ANAPURUS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3130101","IGARAPÉ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2802304","FREI PAULO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1502608","COLARES","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3543907","RIO CLARO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1501402","BELÉM","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2613305","SÃO JOAQUIM DO MONTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3300605","BOM JESUS DO ITABAPOANA","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3515004","EMBU","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2920601","MARAGOGIPE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2924306","PIATÃ","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3144672","NOVA BELÉM","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3550407","SÃO PEDRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3522653","ITAPIRAPUÃ PAULISTA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","36000","36000"
"2614501","SURUBIM","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3153103","PRESIDENTE BERNARDES","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3550308","SÃO PAULO","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"3303807","PARATI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2611606","RECIFE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1303205","NOVO AIRÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","360000","360000"
"3202256","GOVERNADOR LINDENBERG","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2916906","ITIRUÇU","10 - SAÚDE","301 - ATENÇÃO BÁSICA","270000","270000"
"3305604","SILVA JARDIM","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3150158","PIEDADE DE CARATINGA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1503804","JACUNDÁ","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4321329","TAQUARUÇU DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2921401","MIRANGABA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4315701","RIO PARDO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1600402","MAZAGÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304805","SÃO FIDÉLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1600204","CALÇOENE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4317806","SANTO AUGUSTO","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2605400","FEIRA NOVA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4219002","URUSSANGA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4300406","ALEGRETE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1502707","CONCEIÇÃO DO ARAGUAIA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"4211652","NOVO HORIZONTE","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"NÃO INFORMADO","NÃO INFORMADO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3125705","FELIXLÂNDIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2929909","SEABRA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4305108","CAXIAS DO SUL","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3170107","UBERABA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2501906","BELÉM","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"1715705","PALMEIRANTE","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3537008","PEDREGULHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3305703","SUMIDOURO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3204955","SÃO ROQUE DO CANAÃ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3160702","SANTOS DUMONT","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2607109","INGAZEIRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4307302","ERVAL SECO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1505650","PLACAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2705408","MONTEIRÓPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","297000","297000"
"3302858","MESQUITA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1500347","ÁGUA AZUL DO NORTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3157252","SANTA BÁRBARA DO LESTE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2313500","TRAIRI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2803906","MALHADOR","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2311801","RUSSAS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","180000","180000"
"1502103","CAMETÁ","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3543907","RIO CLARO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2804102","MOITA BONITA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2611200","POÇÃO","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"2602308","BONITO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4218756","TUNÁPOLIS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1506138","REDENÇÃO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300100","ANGRA DOS REIS","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1200435","SANTA ROSA DO PURUS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2901007","AMARGOSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4308201","FLORES DA CUNHA","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1505908","PORTO DE MOZ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4127965","TURVO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3205150","VILA PAVÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3136207","JOÃO MONLEVADE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2701357","CAMPESTRE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2413409","SERRA NEGRA DO NORTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2102309","BURITI BRAVO","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3510500","CARAGUATATUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2926608","RIBEIRA DO POMBAL","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5219753","SANTO ANTÔNIO DO DESCOBERTO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300456","BELFORD ROXO","17 - SANEAMENTO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5101902","BRASNORTE","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2709301","UNIÃO DOS PALMARES","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2907558","CATURAMA","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4300000","RIO GRANDE DO SUL (ESTADO)","10 - SAÚDE","845 - OUTRAS TRANSFERÊNCIAS","0","0"
"2612703","SANTA MARIA DO CAMBUCÁ","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2302008","BARRO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2704302","MACEIÓ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1503309","IGARAPÉ-MIRI","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4316907","SANTA MARIA","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"2921005","MATA DE SÃO JOÃO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2803500","LAGARTO","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","0","0"
"9000000","NACIONAL","10 - SAÚDE","243 - ASSISTÊNCIA À CRIANÇA E AO ADOLESCENTE","0","0"
"3554607","TIMBURI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","81000","81000"
"2304285","EUSÉBIO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2301406","ARATUBA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2609600","OLINDA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3156908","SACRAMENTO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"1505635","PIÇARRA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3534401","OSASCO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2802809","INDIAROBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3523404","ITATIBA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3139607","MANTENA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3519006","HERCULÂNDIA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3300308","BARRA DO PIRAÍ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4322533","VALE DO SOL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300060","AMATURÁ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1505304","ORIXIMINÁ","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3303401","NOVA FRIBURGO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"4108908","GUAIRAÇÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","135000","135000"
"2201408","BARRO DURO","10 - SAÚDE","301 - ATENÇÃO BÁSICA","135000","135000"
"3140506","MARTINHO CAMPOS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1302702","MANICORÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3305505","SAQUAREMA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"2610707","PAULISTA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2303402","CARNAUBAL","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2109205","PRESIDENTE JUSCELINO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4127502","TIBAGI","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2108504","PINDARÉ MIRIM","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"4306502","DOM FELICIANO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1507151","SÃO DOMINGOS DO ARAGUAIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"4124103","SANTO ANTÔNIO DA PLATINA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1508001","TOMÉ-AÇU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4315602","RIO GRANDE","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"2512101","POMBAL","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2109700","SAMBAÍBA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","250358471,57","250358471,57"
"2400000","RIO GRANDE DO NORTE (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","251855033,87","251855033,87"
"9000000","NACIONAL","10 - SAÚDE","122 - ADMINISTRAÇÃO GERAL","4491336991,72","4491336991,72"
"2600000","PERNAMBUCO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","317844232","317844232"
"9000000","NACIONAL","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","2243937310,11","2243937310,1"
"9000000","NACIONAL","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","126075230,98","126075230,98"
"3200000","ESPÍRITO SANTO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","108727947","108727947"
"2200000","PIAUÍ (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","8659908","8659908"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","72243099,54","72243099,54"
"3541406","PRESIDENTE PRUDENTE","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"3500000","SÃO PAULO (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","863701076,86","863701076,86"
"9000000","NACIONAL","10 - SAÚDE","125 - NORMATIZAÇÃO E FISCALIZAÇÃO","55909813,56","55909813,56"
"9000000","NACIONAL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","749329284,06","749329284,06"
"9000000","NACIONAL","10 - SAÚDE","212 - COOPERAÇÃO INTERNACIONAL","53050745,04","53050745,04"
"2110856","SÃO FRANCISCO DO BREJÃO","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3304557","RIO DE JANEIRO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"5200000","GOIÁS (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","3090750","3090750"
"1507201","SÃO DOMINGOS DO CAPIM","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","250000","250000"
"9000000","NACIONAL","10 - SAÚDE","306 - ALIMENTAÇÃO E NUTRIÇÃO","172708337,28","172708337,28"
"4123501","SANTA HELENA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1200000","ACRE (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","10856301","10856301"
"2900000","BAHIA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","33875177,09","33875177,09"
"2800000","SERGIPE (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","438750","438750"
"2107100","MORROS","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"3204054","PEDRO CANÁRIO","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","2150936582,49","2150936582,49"
"2300000","CEARÁ (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","34215675","34215675"
"2200000","PIAUÍ (ESTADO)","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","1326250","1326250"
"2505907","EMAS","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2800000","SERGIPE (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","87634166,7","87634166,7"
"3100000","MINAS GERAIS (ESTADO)","10 - SAÚDE","301 - ATENÇÃO BÁSICA","641623136,2","641623136,2"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","304 - VIGILÂNCIA SANITÁRIA","585371","585371"
"2917359","JABORANDI","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2800308","ARACAJU","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","54000","54000"
"4100000","PARANÁ (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","26690886","26690886"
"2605202","ESCADA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","135000","135000"
"3557006","VOTORANTIM","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2804904","PACATUBA","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","195000","195000"
"2311959","SALITRE","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2900000","BAHIA (ESTADO)","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","985000","985000"
"2804102","MOITA BONITA","16 - HABITAÇÃO","451 - INFRA-ESTRUTURA URBANA","0","0"
"1100452","BURITIS","17 - SANEAMENTO","512 - SANEAMENTO BÁSICO URBANO","0","0"
"5000000","MATO GROSSO DO SUL (ESTADO)","10 - SAÚDE","303 - SUPORTE PROFILÁTICO E TERAPÊUTICO","23192173","23192173"
"3525706","JOSÉ BONIFÁCIO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","63000","63000"
"3548500","SANTOS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4211207","MORRO DA FUMAÇA","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","60000","60000"
"2800000","SERGIPE (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","0","0"
"2700000","ALAGOAS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","35451940,98","35451940,98"
"4101507","ARAPONGAS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","180000","180000"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","22835666,39","22835666,39"
"4314050","PAROBÉ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3300000","RIO DE JANEIRO (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1300000","AMAZONAS (ESTADO)","10 - SAÚDE","511 - SANEAMENTO BÁSICO RURAL","150000","150000"
"3303500","NOVA IGUAÇU","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","1080000","1080000"
"3518503","GUAREÍ","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","90000","90000"
"1100000","RONDÔNIA (ESTADO)","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","117687665,05","117687665,05"
"1400000","RORAIMA (ESTADO)","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","17014347","17014347"
"3548807","SÃO CAETANO DO SUL","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"4211900","PALHOÇA","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"3520301","IGUAPE","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"9100000","REGIÃO NORTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","3510000","3510000"
"5100000","MATO GROSSO (ESTADO)","10 - SAÚDE","305 - VIGILÂNCIA EPIDEMIOLÓGICA","15850703,17","15850703,17"
"3154408","RESSAQUINHA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2509396","MATURÉIA","10 - SAÚDE","512 - SANEAMENTO BÁSICO URBANO","0","0"
"2806701","SÃO CRISTÓVÃO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2615409","TORITAMA","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","0","0"
"3500000","SÃO PAULO (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"1200000","ACRE (ESTADO)","16 - HABITAÇÃO","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"9300000","REGIÃO SUDESTE","16 - HABITAÇÃO","482 - HABITAÇÃO URBANA","8845989,75","8845989,75"
"2919926","MADRE DE DEUS","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"3551702","SERTÃOZINHO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"4203956","CAPIVARI DE BAIXO","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2801009","CAMPO DO BRITO","10 - SAÚDE","302 - ASSISTÊNCIA HOSPITALAR E AMBULATORIAL","0","0"
"2313401","TIANGUÁ","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
"1700000","TOCANTINS (ESTADO)","10 - SAÚDE","846 - OUTROS ENCARGOS ESPECIAIS","0","0"
"2616001","VENTUROSA","10 - SAÚDE","301 - ATENÇÃO BÁSICA","0","0"
