"";"COD6D";"COD7D";"Município";"population.Homens";"icsap_n.Homens";"it_n.Homens";"icsap_prop.Homens";"icsap_rate.Homens";"population.Mulheres";"icsap_n.Mulheres";"it_n.Mulheres";"icsap_prop.Mulheres";"icsap_rate.Mulheres";"icsap_prop_ratio";"icsap_rate_ratio"
"8513";"412530";"4125308";"São Jorge do Ivaí (PR)";2724;128;260;0,492307692307692;469,897209985316;2793;133;259;0,513513513513513;476,190476190476;1,04307432432432;1,01339285714286
"8515";"412535";"4125357";"São Jorge do Patrocínio (PR)";3068;83;203;0,408866995073892;270,534550195567;2973;44;143;0,307692307692308;147,998654557686;0,752548656163114;0,547060086967446
"8517";"412540";"4125407";"São José da Boa Vista (PR)";3363;59;202;0,292079207920792;175,438596491228;3148;75;195;0,384615384615385;238,246505717916;1,31681877444589;1,35800508259212
"8519";"412545";"4125456";"São José das Palmeiras (PR)";1926;97;228;0,425438596491228;503,634475597092;1904;142;251;0,565737051792829;745,798319327731;1,32977368875015;1,48083253920125
"8521";"412550";"4125506";"São José dos Pinhais (PR)";130597;1086;6110;0,177741407528642;83,1565809321807;133613;1236;6468;0,191094619666048;92,5059687305876;1,07512718799222;1,11243112323283
"8523";"412555";"4125555";"São Manoel do Paraná (PR)";1054;29;83;0,349397590361446;275,142314990512;1044;55;113;0,486725663716814;526,819923371648;1,39304241684467;1,91471792839213
"8525";"412560";"4125605";"São Mateus do Sul (PR)";20781;294;1145;0,256768558951965;141,475386170059;20476;366;1486;0,246298788694482;178,745848798593;0,959224874337353;1,26344132104883
"8527";"412570";"4125704";"São Miguel do Iguaçu (PR)";12857;105;587;0,178875638841567;81,6675740841565;12912;91;537;0,169459962756052;70,4770755885998;0,947361887026691;0,862975010326312
"8529";"412575";"4125753";"São Pedro do Iguaçu (PR)";3292;165;324;0,509259259259259;501,215066828676;3199;257;396;0,648989898989899;803,376055017193;1,27438016528926;1,602856953404
"8531";"412580";"4125803";"São Pedro do Ivaí (PR)";5115;141;368;0,383152173913043;275,659824046921;5052;146;361;0,404432132963989;288,994457640538;1,05553918390601;1,04837351122791
"8533";"412590";"4125902";"São Pedro do Paraná (PR)";1261;66;184;0,358695652173913;523,394131641554;1230;74;187;0,39572192513369;601,626016260163;1,10322476097877;1,14947031288495
"8535";"412600";"4126009";"São Sebastião da Amoreira (PR)";4256;129;304;0,424342105263158;303,101503759398;4370;151;357;0,42296918767507;345,537757437071;0,996764597311793;1,14000674081564
"8537";"412610";"4126108";"São Tomé (PR)";2696;25;134;0,186567164179104;92,7299703264095;2653;24;115;0,208695652173913;90,4636260836789;1,11860869565217;0,975559743686393
"8539";"412620";"4126207";"Sapopema (PR)";3507;75;176;0,426136363636364;213,857998289136;3229;103;186;0,553763440860215;318,98420563642;1,2994982078853;1,4915701455559
"8541";"412625";"4126256";"Sarandi (PR)";40830;465;3192;0,145676691729323;113,886847905951;42017;449;2650;0,169433962264151;106,861508437061;1,16308216676811;0,938312986986066
"8543";"412627";"4126272";"Saudade do Iguaçu (PR)";2537;28;144;0,194444444444444;110,366574694521;2491;39;138;0,282608695652174;156,563629064633;1,45341614906832;1,41857831048919
"8545";"412630";"4126306";"Sengés (PR)";9463;159;533;0,298311444652908;168,022825742365;8951;178;536;0,332089552238806;198,860462518154;1,11323101473763;1,18353242566622
"8547";"412635";"4126355";"Serranópolis do Iguaçu (PR)";2229;34;178;0,191011235955056;152,534768954688;2339;36;174;0,206896551724138;153,911928174434;1,08316430020284;1,00902849382592
"8549";"412640";"4126405";"Sertaneja (PR)";2896;88;243;0,362139917695473;303,867403314917;2921;64;195;0,328205128205128;219,103046901746;0,906293706293706;0,721048208894837
"8551";"412650";"4126504";"Sertanópolis (PR)";7748;146;596;0,24496644295302;188,435725348477;7890;114;434;0,262672811059908;144,486692015209;1,07228079035414;0,766769102557425
"8553";"412660";"4126603";"Siqueira Campos (PR)";9206;249;647;0,384853168469861;270,475776667391;9248;409;767;0,533246414602347;442,257785467128;1,38558405721975;1,63511051124915
"8555";"412665";"4126652";"Sulina (PR)";1713;61;127;0,480314960629921;356,100408639813;1681;51;133;0,383458646616541;303,390838786437;0,798348329840996;0,85198115875601
"8557";"412667";"4126678";"Tamarana (PR)";6276;95;368;0,258152173913043;151,370299553856;5986;74;267;0,277153558052434;123,621784163047;1,0736053617189;0,816684544639246
"8559";"412670";"4126702";"Tamboara (PR)";2309;57;205;0,278048780487805;246,860112602858;2355;62;199;0,311557788944724;263,269639065817;1,12051485497664;1,06647297649644
"8561";"412680";"4126801";"Tapejara (PR)";7305;127;442;0,287330316742081;173,853524982888;7293;137;414;0,330917874396135;187,851364321953;1,15169842900072;1,08051513100147
"8563";"412690";"4126900";"Tapira (PR)";2918;109;249;0,437751004016064;373,543522960932;2918;115;243;0,473251028806584;394,105551747772;1,08109638690678;1,05504587155963
"8565";"412700";"4127007";"Teixeira Soares (PR)";5332;164;377;0,435013262599469;307,576894223556;4951;191;386;0,494818652849741;385,780650373662;1,13747946417288;1,25425757792217
"8567";"412710";"4127106";"Telêmaco Borba (PR)";34386;861;1866;0,461414790996785;250,392601640202;35486;1198;2121;0,564827911362565;337,597925942625;1,22412181486939;1,34827436486215
"8569";"412720";"4127205";"Terra Boa (PR)";7822;344;780;0,441025641025641;439,785221171056;7954;318;793;0,401008827238335;399,798843349258;0,909264201296226;0,909077486243575
"8571";"412730";"4127304";"Terra Rica (PR)";7609;138;483;0,285714285714286;181,364174004468;7612;142;506;0,280632411067194;186,547556489753;0,982213438735178;1,02857996908009
"8573";"412740";"4127403";"Terra Roxa (PR)";8295;316;555;0,569369369369369;380,952380952381;8464;376;661;0,568835098335855;444,234404536862;0,999061644229112;1,16611531190926
"8575";"412750";"4127502";"Tibagi (PR)";9804;186;474;0,392405063291139;189,718482252142;9540;269;620;0,433870967741936;281,970649895178;1,10567117585848;1,48625819977007
"8577";"412760";"4127601";"Tijucas do Sul (PR)";7546;145;554;0,26173285198556;192,154783991519;6991;147;563;0,261101243339254;210,270347589758;0,997586819378943;1,09427589166367
"8579";"412770";"4127700";"Toledo (PR)";58337;840;2770;0,303249097472924;143,99094914034;60976;872;2739;0,318364366557138;143,007084754658;1,04984439924199;0,99316717896815
"8581";"412780";"4127809";"Tomazina (PR)";4530;162;409;0,396088019559902;357,615894039735;4261;141;379;0,372031662269129;330,908237502934;0,939265122642431;0,925317478943388
"8583";"412785";"4127858";"Três Barras do Paraná (PR)";5994;212;515;0,411650485436893;353,687020353687;5830;236;534;0,441947565543071;404,802744425386;1,07359903893718;1,14452247645555
"8585";"412788";"4127882";"Tunas do Paraná (PR)";3271;25;234;0,106837606837607;76,4292265362274;2985;40;239;0,167364016736402;134,003350083752;1,56652719665272;1,75329983249581
"8587";"412790";"4127908";"Tuneiras do Oeste (PR)";4441;196;458;0,427947598253275;441,342040081063;4254;176;377;0,46684350132626;413,728255759285;1,09088940616034;0,937432236646422
"8589";"412795";"4127957";"Tupãssi (PR)";4051;188;331;0,56797583081571;464,082942483337;3946;245;400;0,6125;620,881905727319;1,07839095744681;1,33786840430924
"8591";"412796";"4127965";"Turvo (PR)";6980;148;511;0,289628180039139;212,034383954155;6831;201;474;0,424050632911392;294,246815985946;1,46412076633596;1,38773160512291
"8593";"412800";"4128005";"Ubiratã (PR)";10504;314;831;0,377858002406739;298,933739527799;11054;519;1072;0,484141791044776;469,513298353537;1,28127970814716;1,57062665156228
"8595";"412810";"4128104";"Umuarama (PR)";48788;645;2798;0,230521801286633;132,204640485365;51888;669;2552;0,262147335423198;128,931544865865;1,13719107676606;0,975242203242763
"8597";"412820";"4128203";"União da Vitória (PR)";25818;525;2130;0,246478873239437;203,346502440158;26917;611;2133;0,286451007969995;226,994092952409;1,16217266090684;1,11629209368482
"8599";"412830";"4128302";"Uniflor (PR)";1232;9;100;0,09;73,051948051948;1234;9;55;0,163636363636364;72,9335494327391;1,81818181818182;0,99837925445705
"8601";"412840";"4128401";"Uraí (PR)";5681;195;536;0,363805970149254;343,24942791762;5791;226;484;0,466942148760331;390,260749438784;1,28349226531045;1,13695965003166
"8603";"412850";"4128500";"Wenceslau Braz (PR)";9511;228;654;0,348623853211009;239,722426663863;9787;322;768;0,419270833333333;329,007867579442;1,20264528508772;1,37245343357372
"8605";"412853";"4128534";"Ventania (PR)";5144;77;222;0,346846846846847;149,688958009331;4813;87;200;0,435;180,760440473717;1,25415584415584;1,20757364389195
"8607";"412855";"4128559";"Vera Cruz do Oeste (PR)";4411;173;367;0,471389645776567;392,201314894582;4562;151;319;0,473354231974922;330,995177553705;1,00416764817801;0,843942039415833
"8609";"412860";"4128609";"Verê (PR)";3938;170;387;0,439276485788114;431,691213814119;3940;206;400;0,515;522,842639593909;1,17238235294118;1,2111495968946
"8611";"412862";"4128625";"Alto Paraíso (PR)";1619;16;61;0,262295081967213;98,8264360716492;1587;23;63;0,365079365079365;144,927536231884;1,39186507936508;1,46648550724638
"8613";"412863";"4128633";"Doutor Ulysses (PR)";2980;29;135;0,214814814814815;97,3154362416107;2747;26;128;0,203125;94,6487076811067;0,945581896551724;0,972597065136889
"8615";"412865";"4128658";"Virmond (PR)";1999;48;135;0,355555555555556;240,120060030015;1951;54;167;0,323353293413174;276,781137878011;0,909431137724551;1,1526781137878
"8617";"412870";"4128708";"Vitorino (PR)";3230;87;306;0,284313725490196;269,349845201238;3283;81;289;0,280276816608997;246,725555893999;0,98580121703854;0,916004075330595
"8619";"412880";"4128807";"Xambrê (PR)";2998;44;172;0,255813953488372;146,764509673115;3014;37;156;0,237179487179487;122,760451227605;0,927156177156177;0,836445074500814
"8621";"420005";"4200051";"Abdon Batista (SC)";1382;24;68;0,352941176470588;173,661360347323;1271;28;63;0,444444444444444;220,29897718332;1,25925925925926;1,26855494361395
"8623";"420010";"4200101";"Abelardo Luz (SC)";8628;192;528;0,363636363636364;222,531293463143;8472;187;458;0,408296943231441;220,727101038716;1,12281659388646;0,991892410292729
"8625";"420020";"4200200";"Agrolândia (SC)";4699;92;218;0,422018348623853;195,786337518621;4624;151;351;0,43019943019943;326,557093425606;1,01938560634213;1,66792585000752
"8627";"420030";"4200309";"Agronômica (SC)";2497;24;129;0,186046511627907;96,1153384060873;2407;23;131;0,175572519083969;95,554632322393;0,943702290076336;0,994166320454231
"8629";"420040";"4200408";"Água Doce (SC)";3554;85;219;0,388127853881279;239,167135621835;3407;96;229;0,419213973799127;281,77282066334;1,08009247367069;1,17814188780884
"8631";"420050";"4200507";"Águas de Chapecó (SC)";3124;53;197;0,269035532994924;169,654289372599;2986;61;179;0,340782122905028;204,286671131949;1,26668072098661;1,20413502003058
"8633";"420055";"4200556";"Águas Frias (SC)";1279;36;64;0,5625;281,469898358092;1145;32;67;0,477611940298507;279,475982532751;0,849087893864013;0,992916060164968
"8635";"420060";"4200606";"Águas Mornas (SC)";2810;49;191;0,256544502617801;174,377224199288;2738;42;179;0,23463687150838;153,396639883126;0,914604948124501;0,879682771574664
"8637";"420070";"4200705";"Alfredo Wagner (SC)";4784;81;360;0,225;169,314381270903;4626;118;482;0,244813278008299;255,079982706442;1,08805901337022;1,50654646576249
"8639";"420075";"4200754";"Alto Bela Vista (SC)";1005;16;62;0,258064516129032;159,203980099502;1000;5;52;0,0961538461538462;50;0,372596153846154;0,3140625
"8641";"420080";"4200804";"Anchieta (SC)";3231;71;194;0,365979381443299;219,746208604147;3149;87;229;0,379912663755459;276,278183550333;1,03807122209238;1,25726029725511
"8643";"420090";"4200903";"Angelina (SC)";2765;27;171;0,157894736842105;97,6491862567812;2485;10;140;0,0714285714285714;40,2414486921529;0,452380952380952;0,412102243088159
"8645";"420100";"4201000";"Anita Garibaldi (SC)";4340;125;281;0,444839857651246;288,018433179724;4283;148;290;0,510344827586207;345,552183049264;1,14725517241379;1,19975717954705
"8647";"420110";"4201109";"Anitápolis (SC)";1675;34;142;0,23943661971831;202,985074626866;1539;49;167;0,293413173652695;318,388564002599;1,22543148996125;1,56853189618927
"8649";"420120";"4201208";"Antônio Carlos (SC)";3757;20;179;0,111731843575419;53,2339632685653;3701;14;148;0,0945945945945946;37,8276141583356;0,846621621621622;0,710591731964334
"8651";"420125";"4201257";"Apiúna (SC)";4866;44;194;0,22680412371134;90,4233456637896;4734;55;199;0,276381909547739;116,180819602873;1,21859296482412;1,28485424588086
"8653";"420127";"4201273";"Arabutã (SC)";2133;52;137;0,37956204379562;243,788091889358;2060;41;106;0,386792452830189;199,029126213592;1,01904934687954;0,81640216579537
"8655";"420130";"4201307";"Araquari (SC)";12648;64;371;0,172506738544474;50,6008855154965;12162;74;438;0,168949771689498;60,8452557145206;0,979380707762557;1,20245436605821
"8657";"420140";"4201406";"Araranguá (SC)";30138;354;1599;0,221388367729831;117,459685446944;31172;452;1570;0,287898089171975;145,001924804312;1,30042102990392;1,2344824886306
"8659";"420150";"4201505";"Armazém (SC)";3924;72;228;0,315789473684211;183,48623853211;3829;75;246;0,304878048780488;195,873596239227;0,965447154471545;1,06751109950379
"8661";"420160";"4201604";"Arroio Trinta (SC)";1747;48;93;0,516129032258065;274,756725815684;1755;114;163;0,699386503067485;649,57264957265;1,35506134969325;2,36417378917379
"8663";"420165";"4201653";"Arvoredo (SC)";1229;10;66;0,151515151515152;81,366965012205;1031;9;44;0,204545454545455;87,2938894277401;1,35;1,07284190106693
"8665";"420170";"4201703";"Ascurra (SC)";3680;25;185;0,135135135135135;67,9347826086957;3732;28;182;0,153846153846154;75,02679528403;1,13846153846154;1,10439442658092
"8667";"420180";"4201802";"Atalanta (SC)";1661;27;79;0,341772151898734;162,55267910897;1639;35;116;0,301724137931034;213,544844417328;0,882822477650064;1,31369624658215
"8669";"420190";"4201901";"Aurora (SC)";2824;55;155;0,354838709677419;194,759206798867;2725;37;166;0,22289156626506;135,779816513761;0,628148959474261;0,69716763969975
"8671";"420195";"4201950";"Balneário Arroio do Silva (SC)";4743;46;202;0,227722772277228;96,9850305713683;4843;45;177;0,254237288135593;92,9176130497625;1,11643330876934;0,958061388467443
"8673";"420200";"4202008";"Balneário Camboriú (SC)";51393;303;2051;0,147732813261823;58,9574455665168;56696;306;1955;0,156521739130435;53,972061521095;1,05949203616014;0,915440976156315
"8675";"420205";"4202057";"Balneário Barra do Sul (SC)";4172;40;170;0,235294117647059;95,8772770853308;4258;35;176;0,198863636363636;82,1982151244716;0,845170454545454;0,857327383748239
"8677";"420207";"4202073";"Balneário Gaivota (SC)";4092;59;223;0,26457399103139;144,183773216031;4142;76;193;0,393782383419689;183,48623853211;1,48836392377272;1,2725859119888
"8679";"420208";"4202081";"Bandeirante (SC)";1535;20;86;0,232558139534884;130,293159609121;1371;13;56;0,232142857142857;94,8212983223924;0,998214285714286;0,727753464624362
"8681";"420209";"4202099";"Barra Bonita (SC)";976;19;53;0,358490566037736;194,672131147541;902;25;77;0,324675324675325;277,161862527716;0,905673274094327;1,42373672540553
"8683";"420210";"4202107";"Barra Velha (SC)";11103;84;417;0,201438848920863;75,6552283166712;11283;71;427;0,166276346604215;62,9265266329877;0,825443292070927;0,831753839531026
"8685";"420213";"4202131";"Bela Vista do Toldo (SC)";3104;36;144;0,25;115,979381443299;2900;38;151;0,251655629139073;131,034482758621;1,00662251655629;1,12980842911877
"8687";"420215";"4202156";"Belmonte (SC)";1358;29;80;0,3625;213,549337260677;1277;28;84;0,333333333333333;219,263899765074;0,919540229885057;1,02675991683093
"8689";"420220";"4202206";"Benedito Novo (SC)";5280;51;269;0,189591078066914;96,5909090909091;5056;67;261;0,256704980842912;132,51582278481;1,35399293817144;1,37192851824274
"8691";"420230";"4202305";"Biguaçu (SC)";28665;202;1407;0,143567874911158;70,4692133263562;29541;250;1541;0,162232316677482;84,6281439355472;1,1300043047783;1,20092363659033
"8693";"420240";"4202404";"Blumenau (SC)";151542;1644;7195;0,228492008339124;108,484776497605;157469;1901;8612;0,220738504412448;120,722173888194;0,966066629712629;1,11280289996135
"8695";"420243";"4202438";"Bocaina do Sul (SC)";1700;27;111;0,243243243243243;158,823529411765;1590;16;74;0,216216216216216;100,62893081761;0,888888888888889;0,633589564407175
"8697";"420245";"4202453";"Bombinhas (SC)";7194;28;265;0,105660377358491;38,921323324993;7099;26;211;0,123222748815166;36,6248767432033;1,16621530128639;0,940997726037873
"8699";"420250";"4202503";"Bom Jardim da Serra (SC)";2253;72;133;0,541353383458647;319,573901464714;2142;71;133;0,533834586466165;331,465919701214;0,986111111111111;1,03721210706505
"8701";"420253";"4202537";"Bom Jesus (SC)";1253;12;56;0,214285714285714;95,7701516360734;1273;13;64;0,203125;102,120974076984;0,947916666666667;1,06631317098717
"8703";"420257";"4202578";"Bom Jesus do Oeste (SC)";1078;10;37;0,27027027027027;92,7643784786642;1054;16;62;0,258064516129032;151,80265654649;0,954838709677419;1,63643263757116
"8705";"420260";"4202602";"Bom Retiro (SC)";4513;67;274;0,244525547445255;148,460004431642;4429;95;270;0,351851851851852;214,495371415669;1,43891652846877;1,4448024047745
"8707";"420270";"4202701";"Botuverá (SC)";2278;19;101;0,188118811881188;83,4064969271291;2190;23;89;0,258426966292135;105,022831050228;1,37374334713187;1,259168469118
